,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
520,1631173,Terquavion Smith,Terquavion,1610612755,PHI,21.0,16,8,8,0.5,84.49666666666667,5.1,3.4,4.0,5.7,22.7,18.7,17.0,55.7,0.0,1.7,4.5,2.3,52.1,461,423,110,300,484,36,142,109,409,538,540,484,73,520,507,392,368,116
521,1626179,Terry Rozier,Terry,1610612748,MIA,30.0,61,22,39,0.361,2040.3816666666667,4.0,2.3,3.4,10.4,15.6,13.6,14.5,49.0,0.5,1.4,2.4,4.1,50.8,206,276,497,417,96,108,281,165,196,189,265,308,305,396,443,66,148,136
522,1630678,Terry Taylor,Terry,1610612741,CHI,24.0,31,12,19,0.387,187.63,0.5,3.1,2.0,9.2,14.6,15.3,11.8,38.4,0.5,0.5,4.3,0.8,30.5,392,384,226,399,441,514,183,335,242,108,445,77,550,385,126,370,530,503
523,201152,Thaddeus Young,Thaddeus,1610612756,PHX,35.0,33,12,21,0.364,439.50166666666667,2.7,3.5,1.3,13.5,13.5,15.6,13.0,55.3,0.5,1.1,5.4,1.6,45.3,380,384,253,415,374,303,135,436,105,52,463,152,83,371,350,472,454,207
524,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,31.0,34,21,13,0.618,155.43166666666667,3.1,0.6,3.7,9.9,25.6,16.1,15.4,36.4,1.2,0.9,7.4,2.2,28.4,375,289,152,142,449,241,511,137,215,552,482,390,557,163,294,551,383,525
525,1630177,Theo Maledon,Theo,1610612756,PHX,22.0,17,5,12,0.294,213.19666666666666,2.7,1.4,1.8,6.8,24.3,11.5,16.2,45.9,0.0,1.6,4.7,4.5,29.9,453,466,138,455,433,307,458,372,351,548,73,453,452,520,483,412,115,512
526,1628418,Thomas Bryant,Thomas,1610612748,MIA,26.0,38,22,16,0.579,441.365,3.9,5.9,2.7,17.0,16.9,12.4,13.2,52.2,1.7,1.1,5.0,3.6,52.0,361,276,184,210,373,121,25,236,47,309,128,168,171,92,346,439,204,118
527,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,79,49,30,0.62,2120.3283333333334,3.5,2.9,4.0,5.0,14.5,15.8,15.1,52.3,0.1,0.7,2.4,3.6,39.1,30,29,395,138,78,179,204,107,443,102,471,366,167,510,221,71,206,335
528,1641851,Timmy Allen,Timmy,1610612763,MEM,24.0,5,0,5,0.0,125.45166666666667,0.0,0.8,0.8,3.1,16.8,9.2,14.5,45.9,0.0,0.4,6.9,1.9,19.5,536,560,64,560,460,518,501,485,512,308,25,311,454,520,88,541,417,559
529,202699,Tobias Harris,Tobias,1610612755,PHI,31.0,70,41,29,0.586,2367.78,3.4,2.8,4.2,12.8,13.7,12.9,15.4,50.5,0.9,1.5,2.3,3.3,47.2,128,97,381,197,47,200,224,85,121,65,164,381,236,241,477,62,222,182
530,1628470,Torrey Craig,Torrey,1610612741,CHI,33.0,53,22,31,0.415,1048.6016666666667,1.5,1.9,1.7,4.1,13.8,13.4,13.1,46.8,1.0,0.4,5.0,1.7,35.3,278,276,406,374,253,474,365,379,475,71,221,161,420,232,85,442,451,421
531,1641787,Tosan Evbuomwan,Tosan,1610612765,DET,23.0,17,1,16,0.059,366.5783333333333,2.4,0.9,2.0,6.3,19.5,13.6,14.8,55.5,0.7,0.7,3.0,2.5,28.9,453,538,184,558,395,380,495,346,376,478,268,339,76,342,181,143,341,521
532,1641739,Toumani Camara,Toumani,1610612757,POR,23.0,70,19,51,0.271,1739.32,2.4,4.2,2.3,7.5,19.0,13.8,17.0,51.2,0.9,0.7,4.8,3.2,35.4,128,307,548,467,154,377,94,295,315,455,296,481,205,250,219,415,248,417
533,1629027,Trae Young,Trae,1610612737,ATL,25.0,54,22,32,0.407,1941.7133333333334,4.8,1.9,3.1,10.0,16.3,15.5,18.1,57.7,0.3,1.3,2.7,8.6,60.7,271,276,425,380,115,51,370,191,213,263,454,518,41,476,431,99,9,33
534,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,24.0,68,39,29,0.574,1130.4516666666666,2.8,5.2,1.8,19.6,16.9,14.9,13.4,50.6,3.2,1.7,4.6,3.9,56.8,148,117,381,220,240,278,46,364,20,315,416,196,230,24,500,397,163,63
535,1630200,Tre Jones,Tre,1610612759,SAS,24.0,77,21,56,0.273,2138.18,2.7,1.7,2.9,10.1,18.4,14.1,13.2,54.2,0.2,0.7,2.1,2.9,44.4,54,289,563,465,75,314,403,213,209,421,330,177,107,495,189,44,277,228
536,1630544,Tre Mann,Tre,1610612766,CHA,23.0,41,21,20,0.512,987.0983333333334,2.2,1.1,1.8,8.9,15.6,15.2,12.8,50.3,0.1,0.8,2.3,3.7,44.0,346,289,237,297,270,399,484,374,259,188,438,139,251,509,243,64,189,239
537,1630570,Trendon Watford,Trendon,1610612751,BKN,23.0,63,25,38,0.397,856.52,2.7,4.1,3.1,14.7,18.4,13.7,17.1,44.3,1.1,1.4,5.9,4.4,47.6,191,247,488,394,295,301,97,192,76,422,285,487,502,205,451,504,124,174
538,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,38,18,20,0.474,413.76166666666666,2.3,0.7,1.4,7.0,16.8,12.3,16.7,53.6,0.3,0.6,2.9,1.7,35.3,361,316,237,340,380,389,505,424,343,305,122,469,123,458,146,126,445,423
539,1630243,Trevelin Queen,Trevelin,1610612753,ORL,27.0,14,5,9,0.357,164.72666666666666,4.1,1.2,2.0,5.8,19.5,14.9,11.9,56.5,1.5,0.0,4.4,3.2,35.0,475,466,118,419,447,102,479,336,397,480,407,90,55,129,1,372,243,428
540,1641998,Trey Jemison,Trey,1610612763,MEM,24.0,25,5,20,0.2,573.985,1.4,5.4,0.8,12.2,22.4,11.4,17.6,50.0,2.3,1.3,5.8,2.4,38.3,411,466,237,510,344,479,42,486,137,534,68,510,266,52,432,499,352,356
541,1626168,Trey Lyles,Trey,1610612758,SAC,28.0,58,33,25,0.569,1158.2183333333332,1.8,3.1,1.5,4.7,16.1,11.5,12.3,45.3,0.8,0.6,3.6,2.8,37.5,232,173,311,229,237,449,175,412,451,233,72,103,473,282,165,239,292,369
542,1630530,Trey Murphy III,Trey,1610612740,NOP,23.0,57,35,22,0.614,1690.265,3.8,2.2,5.0,5.7,14.4,11.7,12.8,46.7,0.8,0.5,2.0,2.9,44.5,241,155,262,154,161,132,300,34,404,98,82,135,422,279,112,39,278,227
543,202684,Tristan Thompson,Tristan,1610612739,CLE,33.0,49,28,21,0.571,548.9166666666666,0.5,5.9,0.3,12.8,17.5,11.9,15.8,44.6,1.2,1.0,5.2,5.0,43.3,302,221,253,225,350,513,26,510,122,355,93,418,500,167,304,452,90,252
544,1641774,Tristan Vukcevic,Tristan,1610612764,WAS,21.0,10,3,7,0.3,153.41166666666666,2.2,2.8,4.4,11.3,17.2,15.6,13.5,56.3,2.2,0.9,8.8,5.6,54.3,493,489,93,452,450,406,219,72,169,337,464,201,57,61,296,559,66,88
545,1628972,Troy Brown Jr.,Troy,1610612765,DET,24.0,59,30,29,0.508,826.5116666666667,2.4,2.0,1.6,3.0,20.3,13.5,13.9,55.5,0.2,0.9,2.4,1.6,32.6,225,201,381,299,298,362,333,395,513,508,236,248,75,501,263,72,464,462
546,1629660,Ty Jerome,Ty,1610612739,CLE,26.0,2,1,1,0.5,14.816666666666666,0.0,0.0,0.0,6.5,22.7,13.0,35.6,77.8,0.0,0.0,6.5,0.0,28.2,555,538,14,300,553,518,517,518,363,537,173,568,6,520,1,528,547,528
547,1631102,TyTy Washington Jr.,TyTy,1610612749,MIL,22.0,11,5,6,0.455,55.92166666666667,2.6,0.0,0.0,5.2,29.2,3.4,7.7,30.9,0.0,0.0,0.9,1.7,29.6,485,466,80,354,513,333,517,518,435,562,8,21,565,520,1,19,448,515
548,1629639,Tyler Herro,Tyler,1610612748,MIA,24.0,42,23,19,0.548,1407.105,3.9,1.9,4.2,9.6,16.1,14.5,14.4,50.6,0.1,1.5,2.1,3.1,48.8,341,270,226,266,200,124,357,89,227,235,379,299,229,517,466,51,255,157
549,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,24.0,69,40,29,0.58,2223.5383333333334,4.0,2.1,3.8,9.7,14.6,15.2,13.8,60.5,1.0,1.2,1.6,3.5,66.4,138,110,381,209,65,111,326,131,223,105,441,240,28,215,402,29,213,14
550,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,23.0,70,43,27,0.614,2625.806666666667,6.0,2.0,5.1,13.7,13.3,13.7,16.0,50.9,0.6,1.6,2.8,5.3,54.2,128,79,344,152,18,11,337,28,99,45,282,437,221,352,498,104,81,92
551,1626145,Tyus Jones,Tyus,1610612764,WAS,27.0,66,11,55,0.167,1932.6666666666667,3.3,1.2,3.4,9.0,16.5,17.7,16.5,63.2,0.4,0.6,1.2,1.2,48.0,170,392,560,530,117,210,478,163,251,283,529,462,17,424,140,21,496,167
552,1628962,Udoka Azubuike,Udoka,1610612756,PHX,24.0,16,12,4,0.75,112.82833333333333,1.3,4.3,0.9,13.6,26.4,20.0,12.8,45.9,2.6,1.3,7.2,3.8,40.4,461,384,45,34,472,493,89,475,102,554,551,130,451,45,415,547,175,311
553,1630586,Usman Garuba,Usman,1610612744,GSW,22.0,6,5,1,0.833,17.783333333333335,0.0,5.4,0.0,5.4,29.7,16.2,32.4,48.6,8.1,5.4,5.4,2.7,61.8,525,466,14,16,550,518,37,518,424,564,487,567,325,1,569,479,314,27
554,203995,Vasilije Micic,Vasilije,1610612766,CHA,30.0,60,34,26,0.567,1175.73,2.1,0.9,1.3,7.4,17.5,16.0,13.4,50.1,0.3,1.3,2.8,2.9,38.2,215,165,332,235,230,411,494,437,317,358,478,191,264,475,437,106,285,357
555,1641705,Victor Wembanyama,Victor,1610612759,SAS,20.0,71,19,52,0.268,2106.235,5.1,4.6,4.3,16.4,19.0,12.9,13.9,52.4,5.8,0.6,3.5,8.7,82.2,118,307,551,469,82,39,73,78,52,454,170,246,164,5,160,225,7,5
556,1631246,Vince Williams Jr.,Vince,1610612763,MEM,23.0,52,18,34,0.346,1436.53,3.3,2.6,2.3,5.8,17.1,13.7,13.8,50.0,1.1,0.7,4.5,4.4,42.9,282,316,446,427,197,204,242,307,399,329,277,236,267,188,214,386,119,264
557,1630249,Vit Krejci,Vit,1610612737,ATL,23.0,22,9,13,0.409,541.32,1.5,1.7,1.6,3.7,18.4,11.5,15.1,52.3,0.5,0.6,4.3,1.0,27.4,427,412,152,379,353,475,396,402,490,415,77,365,169,379,164,361,513,535
558,1631117,Walker Kessler,Walker,1610612762,UTA,22.0,64,26,38,0.406,1493.1066666666666,1.8,4.7,1.3,14.5,20.6,15.1,19.0,48.4,5.0,1.0,4.2,2.7,53.7,185,241,488,381,186,454,68,433,82,511,429,534,335,6,327,359,310,98
559,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,25.0,55,30,25,0.545,1406.3033333333333,2.4,4.2,0.9,10.3,16.1,11.3,14.8,44.9,1.0,0.8,4.1,4.8,45.2,258,201,311,270,201,375,92,474,201,232,61,344,491,234,227,342,104,210
560,1631111,Wendell Moore Jr.,Wendell,1610612750,MIN,22.0,25,18,7,0.72,75.13166666666666,2.6,0.0,3.8,10.2,18.5,12.8,17.2,54.9,0.6,0.0,3.2,0.6,35.4,411,316,93,43,493,338,517,121,206,428,157,493,88,344,1,165,532,416
561,1629117,Wenyen Gabriel,Wenyen,1610612763,MEM,27.0,5,1,4,0.2,81.01666666666667,0.0,2.4,1.2,8.3,22.5,9.5,13.6,37.9,1.2,1.2,5.9,3.6,32.9,536,538,45,510,488,518,274,444,283,536,26,217,554,180,381,503,210,459
562,202083,Wesley Matthews,Wesley,1610612737,ATL,37.0,36,11,25,0.306,412.87,1.3,2.6,1.9,2.1,13.3,15.1,16.7,48.1,1.3,0.7,5.0,2.3,32.7,370,392,311,451,382,492,244,359,537,41,433,472,351,150,198,438,361,461
563,1629875,Xavier Moon,Xavier,1610612746,LAC,29.0,14,7,7,0.5,119.25,0.0,0.8,0.8,6.4,15.7,18.9,16.5,61.2,1.2,0.0,3.2,1.2,39.9,475,440,93,300,468,518,499,480,366,200,542,461,24,172,1,169,497,318
564,1630214,Xavier Tillman,Xavier,1610612738,BOS,25.0,54,30,24,0.556,974.555,2.4,1.8,0.9,9.8,16.7,13.5,14.4,48.8,2.2,1.1,3.7,2.0,44.5,271,201,282,259,274,370,380,471,219,295,253,303,320,63,371,264,407,226
565,1629139,Yuta Watanabe,Yuta,1610612763,MEM,29.0,34,18,16,0.529,464.37333333333333,2.7,1.4,2.5,2.9,17.9,16.3,12.4,49.0,0.7,0.6,4.0,1.4,25.0,375,316,184,287,369,310,441,275,517,382,492,106,308,315,163,327,476,545
566,1628380,Zach Collins,Zach,1610612759,SAS,26.0,69,19,50,0.275,1525.7283333333332,2.7,3.4,0.9,13.9,19.7,13.5,14.8,54.2,1.6,1.2,6.5,4.8,51.5,138,307,544,463,184,313,144,468,91,493,243,347,106,105,398,530,105,125
567,203897,Zach LaVine,Zach,1610612741,CHI,29.0,25,10,15,0.4,871.8616666666667,4.3,2.0,4.7,8.9,13.5,15.4,13.5,42.3,0.4,1.1,3.1,3.9,45.4,411,403,168,385,291,83,332,51,254,51,448,211,527,426,358,158,171,204
568,1630285,Zavier Simpson,Zavier,1610612763,MEM,27.0,7,1,6,0.143,161.38333333333333,3.6,0.6,0.6,5.4,19.3,9.5,12.8,47.0,0.9,2.1,3.3,0.9,36.7,518,538,80,542,448,163,513,494,427,472,27,131,408,254,545,175,522,390
569,1630192,Zeke Nnaji,Zeke,1610612743,DEN,23.0,58,41,17,0.707,576.12,1.7,4.7,1.3,10.5,17.4,17.7,9.3,48.8,3.2,1.9,6.7,6.4,43.0,232,97,199,49,343,462,64,430,193,352,527,28,313,25,534,535,35,261
570,1630533,Ziaire Williams,Ziaire,1610612763,MEM,22.0,51,20,31,0.392,1037.6816666666666,2.6,3.2,2.4,7.1,18.5,15.0,15.5,50.2,0.4,1.2,3.9,3.4,37.8,284,297,406,396,256,321,156,286,334,426,426,394,256,435,409,300,221,366
571,1629627,Zion Williamson,Zion,1610612740,NOP,23.0,70,42,28,0.6,2206.923333333333,5.5,4.1,4.4,26.8,16.1,13.0,14.9,47.0,1.0,2.6,3.5,7.9,60.7,128,88,361,170,69,22,100,74,3,242,174,356,406,218,556,218,14,32
